Date,Open,High,Low,Close,Adj Close,Volume
09-06-2017,78.699997,79.099998,77.550003,77.800003,66.58963,3785162
12-06-2017,77.5,79.199997,76.650002,78.900002,67.531128,3119107
13-06-2017,79,79.5,77.650002,78.099998,66.84639,2322985
14-06-2017,77.849998,77.900002,76.75,77.550003,66.375648,4060663
15-06-2017,77.25,77.900002,76.800003,77.099998,65.990486,3411180
16-06-2017,77.099998,78.400002,76.800003,77.900002,66.675217,4329268
19-06-2017,77.900002,78.699997,77.150002,78.050003,66.803604,2691021
20-06-2017,77.699997,82.449997,77.699997,82.099998,70.270027,10963089
21-06-2017,82.5,82.5,81.349998,81.75,69.970451,5082680
22-06-2017,82,83.400002,80.75,82.75,70.826363,11286863
23-06-2017,82.699997,82.75,81.150002,81.5,69.756485,3436311
27-06-2017,81.699997,83.800003,80.800003,81.099998,69.414116,6031291
28-06-2017,81.800003,82,80.849998,81.650002,69.884857,3192237
29-06-2017,82.099998,82.699997,80.949997,81.550003,69.799286,2374978
30-06-2017,81.400002,81.449997,80.5,80.550003,68.943382,3999194
03-07-2017,80.25,81.099998,79.949997,80.400002,68.81498,5308137
04-07-2017,80.900002,81.699997,80.550003,81.199997,69.499702,2415946
05-07-2017,81.800003,82.300003,81.550003,81.75,69.970451,2227119
06-07-2017,82.300003,82.5,81.849998,81.949997,70.14164,1223744
07-07-2017,82,83,81.400002,81.699997,69.927658,3227783
10-07-2017,83.099998,83.75,82.599998,83.449997,71.425499,1406680
11-07-2017,84,84.199997,82.75,83,71.040344,4536568
12-07-2017,83.699997,84,82.75,83.050003,71.083138,3279731
13-07-2017,83.599998,83.900002,82.900002,83.25,71.254318,1882220
14-07-2017,83.349998,83.599998,82.75,82.949997,70.997551,4106073
17-07-2017,83,84.099998,83,83.400002,71.382713,5230073
18-07-2017,83.300003,83.900002,81.900002,82.449997,70.569588,3271847
19-07-2017,82.400002,83.25,81.900002,82.949997,70.997551,3930557
20-07-2017,82.949997,83.5,82.300003,82.900002,70.954758,1375720
21-07-2017,83.199997,83.599998,82.5,83.349998,71.339912,2135714
24-07-2017,83.349998,83.5,82.900002,83.25,71.254318,2111317
25-07-2017,83.25,83.400002,82.650002,83,71.040344,7554662
26-07-2017,83,83.449997,81.900002,82.550003,70.65519,9530863
27-07-2017,83,83.150002,81.849998,82,70.184441,2646710
28-07-2017,82.099998,82.900002,81.099998,82.150002,70.31282,1689815
31-07-2017,81.900002,82.699997,81.099998,82,70.184441,2681618
01-08-2017,81.199997,83.25,81.199997,82.800003,70.869164,2365558
02-08-2017,82.800003,82.949997,82.099998,82.599998,70.697975,867025
03-08-2017,82.5,83.400002,82.199997,82.650002,70.740776,2966583
04-08-2017,82.550003,82.75,79.699997,80.25,68.6866,5298112
07-08-2017,80.699997,80.900002,79.849998,80,68.472618,3124773
08-08-2017,80.199997,80.400002,78.050003,78.25,66.974777,1840878
09-08-2017,78.300003,78.300003,77.150002,77.800003,66.58963,2107243
10-08-2017,77,77.800003,75.800003,76.699997,66.763702,10816439
11-08-2017,76.449997,77.099998,75.849998,76.550003,66.633148,4403984
14-08-2017,77,81.150002,76.599998,79.550003,69.244499,8120241
16-08-2017,81.25,83.449997,81.099998,82.050003,71.420639,11428360
17-08-2017,82.599998,82.599998,81.349998,81.650002,71.072449,3774599
18-08-2017,80.400002,81.400002,80.050003,80.300003,69.897346,2900287
21-08-2017,80.650002,80.849998,80,80.199997,69.810295,2749000
22-08-2017,81,81.5,79.650002,80.050003,69.679726,2316424
23-08-2017,80.349998,80.349998,78.599998,78.75,68.548134,2065914
24-08-2017,79.699997,80.800003,78.800003,79.150002,68.896324,7107291
28-08-2017,79.300003,79.699997,78.449997,78.849998,68.63517,2117665
29-08-2017,78.349998,78.400002,76.75,76.949997,66.981323,4659510
30-08-2017,77.5,78,77.050003,77.650002,67.590652,2203355
31-08-2017,77.699997,79.75,77.550003,79.25,68.983368,5439368
01-09-2017,79.25,80.75,78.849998,80.099998,69.723251,7004328
04-09-2017,79.849998,80.150002,78,78.449997,68.287003,1847590
05-09-2017,79,79,78,78.349998,68.199959,1500822
06-09-2017,78.300003,78.650002,77.849998,78,67.895294,4084036
07-09-2017,78.150002,78.400002,77.150002,77.349998,67.329506,2557393
08-09-2017,77.550003,78.300003,76.75,77,67.024849,1894241
11-09-2017,78,81,77.900002,80.599998,70.15847,7804066
12-09-2017,81.199997,81.800003,80.699997,81,70.50666,5963630
13-09-2017,85,86.699997,83.5,84.800003,73.814384,31484628
14-09-2017,85.050003,87.300003,84.75,85.25,74.206085,15122422
15-09-2017,84.949997,84.949997,83.800003,84.300003,73.37915,6486746
18-09-2017,85,85.25,83.349998,83.699997,72.856873,3959456
19-09-2017,83.800003,85.650002,82.5,84.599998,73.640297,6973722
20-09-2017,86,86.199997,83.75,84,73.118011,6704318
21-09-2017,83.900002,84.400002,82.849998,83.099998,72.334602,3563888
22-09-2017,82.900002,82.900002,80.099998,80.400002,69.984383,3947805
25-09-2017,81.699997,82.5,80.349998,81.849998,71.246536,9668182
26-09-2017,82.900002,82.900002,79.650002,79.949997,69.592682,7178936
27-09-2017,80.349998,80.5,77.800003,78.150002,68.025871,5905731
28-09-2017,78.5,78.75,76.849998,77.25,67.242462,42574215
29-09-2017,77.949997,78.650002,77.150002,77.800003,67.721214,7966435
03-10-2017,79.199997,79.550003,77.099998,77.400002,67.373032,8461033
04-10-2017,77.449997,78.400002,77.349998,78,67.895294,4682880
05-10-2017,78.400002,79.199997,78.300003,78.949997,68.722229,3315187
06-10-2017,79.449997,80.900002,79.400002,80.650002,70.201988,7199557
09-10-2017,80.349998,82.050003,80.25,81.449997,70.898361,6239160
10-10-2017,81.75,82.099998,81.25,81.550003,70.98542,3898379
11-10-2017,81.75,82.550003,80.449997,81,70.50666,5318204
12-10-2017,81,82.099998,80.449997,81.699997,71.115959,4280242
13-10-2017,82.599998,82.599998,81.400002,81.650002,71.072449,2469408
16-10-2017,82,82.25,81.349998,81.949997,71.33358,2578188
17-10-2017,81.949997,82.099998,81.5,81.599998,71.028931,3977209
18-10-2017,81.800003,82.099998,81.050003,81.900002,71.29007,3092776
19-10-2017,82.550003,82.550003,81.050003,81.5,70.941887,536886
23-10-2017,82,82.050003,81.199997,81.75,71.159492,1906801
24-10-2017,82,82.5,81.550003,82.150002,71.507683,1983329
25-10-2017,82.5,83.800003,81.849998,82.25,71.594727,6803458
26-10-2017,82.699997,83.300003,82,82.150002,71.507683,7214920
27-10-2017,82.5,85.699997,82.349998,85.099998,74.075516,7554777
30-10-2017,86,87.449997,85.349998,85.949997,74.815399,5887950
31-10-2017,86.349998,86.349998,84.599998,84.900002,73.901421,3517881
01-11-2017,85.699997,86.199997,84.400002,85.199997,74.16256,3999344
02-11-2017,85.199997,85.699997,84.050003,84.800003,73.814384,3855149
03-11-2017,85.949997,88.5,83.699997,84.5,73.553238,23606567
06-11-2017,84.449997,86.449997,83.75,85.449997,74.38018,9048909
07-11-2017,86,86.400002,82.449997,83.050003,72.291092,8529822
08-11-2017,83.449997,84.550003,83,83.300003,72.508705,5729398
09-11-2017,83.550003,84.400002,82.699997,83.75,72.900406,3733865
10-11-2017,83.449997,84.25,82.349998,82.949997,72.204033,3201517
13-11-2017,83.150002,83.349998,81.75,82.199997,71.551201,3917398
14-11-2017,82,83.199997,81.650002,81.800003,71.203026,5252226
15-11-2017,81.699997,82.699997,81.650002,82.050003,71.420639,4310040
16-11-2017,82.400002,85.25,82.400002,84.800003,73.814384,9687109
17-11-2017,85.5,90.400002,85.400002,88.949997,77.42675,17486215
20-11-2017,89,92.400002,89,91.699997,79.820503,22268784
21-11-2017,92.150002,94.599998,91.699997,92.900002,80.865051,17274882
22-11-2017,92.75,93.400002,90.449997,93.050003,80.995621,10917988
23-11-2017,93.400002,94.949997,92.199997,93.150002,81.082672,11289675
24-11-2017,93.099998,94.349998,92.599998,93.650002,81.517891,6622336
27-11-2017,93.400002,95.800003,92.5,95.25,82.910599,11711838
28-11-2017,95.75,96.900002,94.599998,95.849998,83.432869,13765563
29-11-2017,95.699997,97.099998,94.5,95.050003,82.736526,12104211
30-11-2017,94.75,95.75,93.699997,94.699997,82.431854,17098296
01-12-2017,94.849998,95.599998,89.699997,90.25,78.558342,7310376
04-12-2017,91,91.849998,89.25,89.849998,78.210159,4903439
05-12-2017,89.75,89.900002,88.099998,88.900002,77.38324,4046457
06-12-2017,89,90.25,87,87.400002,76.077553,4891755
07-12-2017,87.900002,91.199997,87.699997,90.849998,79.08062,10031260
08-12-2017,91.5,93.849998,91.199997,91.599998,79.733452,8248218
11-12-2017,92.199997,94.050003,90.349998,93.550003,81.43084,8217955
12-12-2017,92.849998,93,90.150002,90.550003,78.819489,5463807
13-12-2017,90.550003,91.650002,89.900002,90.25,78.558342,7782576
14-12-2017,90.5,91,89.349998,90.5,78.775955,9796726
15-12-2017,91.550003,92.099998,90.699997,91.199997,79.385284,4984491
18-12-2017,90,93.050003,88.300003,91.099998,79.298233,8374309
19-12-2017,91.800003,92,90.599998,91.099998,79.298233,3616578
20-12-2017,91,91.900002,90.550003,90.849998,79.08062,4907711
21-12-2017,90.849998,91.699997,90.599998,91,79.211182,4925527
22-12-2017,91.300003,93.849998,90.949997,92.75,80.734474,12421581
26-12-2017,95.900002,95.900002,92.599998,93.150002,81.082672,8476138
27-12-2017,93.5,94.199997,91.550003,92.300003,80.342781,5456865
28-12-2017,92.650002,93.5,91.599998,92.050003,80.12516,6436421
29-12-2017,92.75,94.75,92.300003,93.5,81.387314,9494201
01-01-2018,93.800003,100,92.400002,97.150002,84.564461,33659894
02-01-2018,98.25,100.25,96.150002,99.699997,86.784119,29174233
03-01-2018,100.300003,101.599998,99.599998,100.800003,87.741623,23056832
04-01-2018,100.949997,101,99.25,99.599998,86.697075,6688043
05-01-2018,99.800003,101.800003,99.300003,99.550003,86.653557,11646646
08-01-2018,100,100.5,98.900002,99.849998,86.914696,5874354
09-01-2018,100.050003,101.5,98.300003,98.599998,85.826622,8661596
10-01-2018,98.849998,99.900002,97.099998,98.25,85.521957,5961340
11-01-2018,98.300003,100.25,97.800003,99.550003,86.653557,7143154
12-01-2018,99.699997,101.150002,97.449997,99.050003,86.218323,8351731
15-01-2018,99.550003,99.800003,97.699997,97.949997,85.260826,4943917
16-01-2018,98.199997,98.449997,92.900002,93.650002,81.517891,9672170
17-01-2018,93.699997,94,91.5,93.199997,81.126175,11511446
18-01-2018,93.900002,94.25,90.050003,90.599998,78.863007,8188295
19-01-2018,90.699997,92.5,90.199997,92.199997,80.25573,4545029
22-01-2018,92.599998,92.75,91.25,92.099998,80.168678,3904900
23-01-2018,92.25,93.400002,91.75,92.5,80.516861,4928177
24-01-2018,92.25,92.900002,90.849998,91.800003,79.907547,4353614
25-01-2018,91.849998,92.599998,89.550003,89.949997,78.297203,10848150
29-01-2018,90.099998,91.150002,89.449997,90.050003,78.384262,4361006
30-01-2018,88.650002,91.400002,88.150002,90.599998,78.863007,6984202
31-01-2018,90.400002,91.199997,88.550003,89,77.470276,5862598
01-02-2018,89,90.849998,87.75,89.699997,78.07959,9055967
02-02-2018,88.400002,88.699997,84.150002,84.800003,73.814384,6950966
05-02-2018,83.400002,85.5,82.349998,85,73.988464,5165430
06-02-2018,82,84.199997,79.550003,82.800003,72.073479,7742393
07-02-2018,83.949997,85.849998,83.699997,84.699997,73.727341,5612811
08-02-2018,84.949997,86.150002,84.650002,85.050003,74.03199,3975580
09-02-2018,82.5,85.949997,82.5,85.050003,74.03199,3539836
12-02-2018,85.5,87.349998,85.5,86.75,75.511765,3958245
14-02-2018,87.5,88.900002,86.449997,87.099998,75.816414,8735379
15-02-2018,88.800003,88.800003,85.599998,86.25,75.07653,4726842
16-02-2018,86.5,87.400002,85.849998,86.650002,75.424721,3919700
19-02-2018,86.699997,86.849998,85,86.099998,74.945969,3506211
20-02-2018,86.099998,86.800003,85.550003,86.400002,75.207108,2973442
21-02-2018,86.5,87.099998,84.599998,86.349998,75.163567,6105693
22-02-2018,86.199997,87.199997,83.449997,84.900002,73.901421,11344724
23-02-2018,85,86.449997,84.5,85.75,74.641312,6224406
26-02-2018,85.849998,87.099998,85.599998,85.900002,74.771889,5083760
27-02-2018,86.349998,86.900002,85.300003,85.650002,74.554268,3483539
28-02-2018,85.550003,85.800003,84.25,84.5,73.553238,3879178
01-03-2018,85,85.949997,83.949997,84.300003,73.37915,6936315
05-03-2018,84.300003,84.300003,81.400002,82.150002,71.507683,5009614
06-03-2018,82.599998,83.150002,81.099998,81.75,71.159492,4764070
07-03-2018,81.199997,81.699997,79,79.199997,68.939835,3996821
08-03-2018,78.599998,80.400002,77,79.900002,69.549164,8699087
09-03-2018,80,81.599998,79.800003,80,69.6362,5486959
12-03-2018,80.550003,81.050003,79.949997,80.849998,70.376083,3328605
13-03-2018,80.800003,82.25,80.400002,81.349998,70.811317,5000216
14-03-2018,81.25,81.400002,79.849998,80.400002,69.984383,3251098
15-03-2018,80.599998,81.199997,80,80.25,69.853821,3876762
16-03-2018,80.25,80.650002,79.699997,79.949997,69.592682,9813941
19-03-2018,79.949997,80.5,78.849998,79.550003,69.244499,4114695
20-03-2018,78.800003,80.550003,78.800003,80.349998,69.940865,2206517
21-03-2018,80.400002,80.75,79.800003,79.949997,69.592682,5279874
22-03-2018,79.900002,80.349998,79.75,80,69.6362,3112967
23-03-2018,78,80.300003,78,80,69.6362,6418882
26-03-2018,81,81.25,78.75,79.900002,69.549164,6556759
27-03-2018,80.449997,81.5,79.699997,80.099998,69.723251,4073519
28-03-2018,79.800003,80.349998,78.349998,79,68.765747,10620637
02-04-2018,79,82.199997,78.75,81.900002,71.29007,3657360
03-04-2018,81.150002,84.599998,81.150002,84.449997,73.509727,3298435
04-04-2018,84.699997,85.949997,82.550003,83.050003,72.291092,4973672
05-04-2018,84,84.75,83.300003,83.5,72.682793,2956519
06-04-2018,83.550003,85.099998,82.599998,84.5,73.553238,4231975
09-04-2018,84.150002,85.400002,83.949997,85,73.988464,1829399
10-04-2018,85.300003,87.599998,84,87.099998,75.816414,8597297
11-04-2018,86.900002,88.099998,86,87,75.72937,5792098
12-04-2018,87.099998,88.449997,86.300003,87.849998,76.469254,8423805
13-04-2018,87.800003,88.699997,87.199997,87.650002,76.295158,4719330
16-04-2018,86.849998,88.25,85.650002,87.800003,76.425735,2340628
17-04-2018,87.849998,88.099998,87,87.449997,76.121071,3111160
18-04-2018,87.550003,88.349998,87.099998,87.650002,76.295158,3471674
19-04-2018,87.849998,88.550003,86.5,86.800003,75.555275,7133021
20-04-2018,86.800003,86.900002,85.5,85.900002,74.771889,4158260
23-04-2018,85.5,86.099998,84.599998,85.400002,74.336662,4863546
24-04-2018,85.400002,86.25,84.550003,85.25,74.206085,5006507
25-04-2018,85.099998,86.949997,84.75,86.050003,74.902451,3593228
26-04-2018,86,87.199997,84.900002,86.050003,74.902451,3632913
27-04-2018,85.900002,88.599998,85.199997,87.800003,76.425735,6838988
30-04-2018,87.849998,89.150002,87.099998,88.300003,76.860962,6431222
02-05-2018,88.75,89.550003,86.300003,87,75.72937,5877657
03-05-2018,88,88.75,84.900002,86.150002,74.989487,8417244
04-05-2018,86.099998,86.550003,83.400002,85.449997,74.38018,8584365
07-05-2018,84.900002,86.150002,84.349998,85.099998,74.075516,6888782
08-05-2018,85.199997,86.199997,82.699997,84.25,73.335625,6183895
09-05-2018,84,84.599998,82.900002,83.349998,72.552223,4556128
10-05-2018,83.349998,83.75,80.849998,82,71.377106,5727033
11-05-2018,81.800003,82.400002,80.800003,81.900002,71.29007,4097448
14-05-2018,81.599998,82,80.349998,81.550003,70.98542,7645061
15-05-2018,81.349998,82.099998,80.349998,81.25,70.724274,4188197
16-05-2018,80.699997,81.5,80.5,81.25,70.724274,2846781
17-05-2018,81.5,82.5,80.550003,81.650002,71.072449,5906232
18-05-2018,81.5,81.5,80.25,80.849998,70.376083,7138023
21-05-2018,80.75,80.800003,78.349998,78.800003,68.591667,3399879
22-05-2018,78.949997,79.25,77.699997,77.849998,67.764732,3793522
23-05-2018,78,78.550003,77.050003,77.449997,67.41655,2530994
24-05-2018,77.550003,77.900002,75.300003,76.449997,66.546097,5298717
25-05-2018,76.400002,81.699997,75.949997,81.199997,70.680748,6118812
28-05-2018,81.25,83,80.650002,82.300003,71.638252,3655542
29-05-2018,82,84.349998,81.599998,83.5,72.682793,7252300
30-05-2018,82.449997,84,81.5,82.449997,71.768814,5164168
31-05-2018,82.449997,83.199997,79.849998,81.300003,70.767807,9109367
01-06-2018,80.650002,81.25,78.300003,79.599998,69.288017,3087156
04-06-2018,79.650002,80.050003,76.599998,77.199997,67.198936,2185214
05-06-2018,77.099998,79.25,76.300003,78.800003,68.591667,5406955
06-06-2018,78.699997,79.699997,77.449997,78.099998,67.982346,2849279
07-06-2018,78.699997,79.900002,78.099998,78.349998,68.199959,3366418
08-06-2018,79,79,77.699997,77.949997,67.851776,4045326
11-06-2018,78.300003,80.349998,78.099998,78.400002,68.243477,7365983
12-06-2018,79,79.199997,77.699997,77.800003,67.721214,3505780
13-06-2018,78.199997,78.349998,76.800003,77.050003,67.068375,3049374
14-06-2018,77.199997,77.75,76.349998,77.300003,67.28598,2956563
15-06-2018,77.400002,77.599998,75.900002,76.099998,66.24144,2703757
18-06-2018,76.099998,76.349998,74.800003,75,65.283951,1857389
19-06-2018,74.599998,74.849998,73.050003,73.400002,63.891216,3696735
20-06-2018,73.349998,74.5,72.800003,73.849998,64.282921,3586906
21-06-2018,74.800003,75.199997,73.900002,74.550003,64.89225,2985501
22-06-2018,75.099998,76.349998,75,76.150002,66.284973,3099772
25-06-2018,76.75,77.300003,76,76.349998,66.459045,4466618
26-06-2018,76.550003,76.550003,75,75.099998,65.370995,2552275
27-06-2018,75,75.25,71.300003,71.900002,62.585533,4334784
28-06-2018,71.400002,74.849998,71,71.650002,62.367924,7471148
29-06-2018,72,73.650002,71.800003,73.25,63.760647,3668110
02-07-2018,73.599998,73.849998,71.900002,72.25,62.89019,2632012
03-07-2018,72.5,73,71.900002,72.199997,62.846668,3149476
04-07-2018,72.25,72.550003,71.599998,72.050003,62.716106,2327587
05-07-2018,72,72.199997,71.099998,71.25,62.019741,1328748
06-07-2018,71.199997,72.349998,71,71.75,62.454971,1688831
09-07-2018,72,73.800003,72,73.199997,63.717121,1713958
10-07-2018,73.75,74.099998,72.75,73.050003,63.586555,1897237
11-07-2018,72.550003,73.449997,71.650002,72.199997,62.846668,2829649
12-07-2018,71.400002,71.699997,69.300003,69.5,61.605705,4361939
13-07-2018,69.699997,70.5,69.099998,70.150002,63.367153,3113836
16-07-2018,70,70.150002,68.650002,68.949997,63.459183,2182138
17-07-2018,68.699997,71.300003,68.050003,70.900002,65.253906,2621707
18-07-2018,70.900002,71.800003,68.900002,70,64.425575,4730154
19-07-2018,70.199997,70.449997,67.599998,68.199997,62.768909,2671048
20-07-2018,68.199997,68.300003,67.150002,67.849998,62.446785,2467860
23-07-2018,67.900002,68.699997,66.550003,68.050003,62.630863,3592808
24-07-2018,68.199997,69,67.25,67.800003,62.400768,8544903
25-07-2018,68.099998,69.449997,67.5,67.800003,62.400768,2761319
26-07-2018,68,72.5,68,70.849998,65.207878,13063298
27-07-2018,71.050003,72.5,70.849998,71.849998,66.128242,4748886
30-07-2018,71.900002,74.699997,70.900002,73.849998,67.968979,5228991
31-07-2018,73.800003,75,72.599998,74.550003,68.613235,3593905
01-08-2018,74.400002,74.699997,72.650002,73.050003,67.232689,1910149
02-08-2018,73,73.099998,71.400002,71.949997,66.220291,2722659
03-08-2018,71.849998,73.199997,71.849998,72.349998,66.588432,2275783
06-08-2018,72.599998,72.900002,71.650002,71.849998,66.128242,1936040
07-08-2018,72,72.099998,70.050003,70.300003,64.701691,2069326
08-08-2018,70.300003,70.849998,69.099998,69.449997,63.919361,2391506
09-08-2018,70,70.400002,69.199997,69.900002,64.333542,1540636
10-08-2018,69.900002,71.150002,69,69.349998,63.827328,2354841
13-08-2018,69.150002,70.050003,68.550003,68.75,63.27512,2145648
14-08-2018,69.050003,69.550003,68.599998,68.75,63.27512,1529387
16-08-2018,68.550003,68.550003,67,67.150002,61.802532,3007914
17-08-2018,67.400002,69,67.050003,68.650002,63.183086,2814891
20-08-2018,68.900002,70.349998,68.5,70.050003,64.471588,1947407
21-08-2018,69.800003,73,69.699997,72.25,66.496391,4051774
23-08-2018,73.400002,73.400002,71.150002,72.050003,66.312317,3874963
24-08-2018,71.800003,72.5,70.599998,71.75,66.036209,1880021
27-08-2018,71.800003,76.599998,71.800003,75.599998,69.579613,8322360
28-08-2018,75.400002,76.75,73.849998,74.849998,68.889343,6849642
29-08-2018,74.449997,77.650002,74.400002,76.900002,70.776093,5498653
30-08-2018,77,77.400002,75.699997,76.099998,70.039795,3984371
31-08-2018,75.5,77.599998,74.349998,76.699997,70.592018,8664078
03-09-2018,77,79,76.25,78.199997,71.972565,9367421
04-09-2018,78.849998,78.849998,72.75,73.349998,67.508789,6421244
05-09-2018,73.5,75.349998,72.699997,74.900002,68.935371,4558713
06-09-2018,75.349998,75.800003,73.599998,75.050003,69.073418,3305924
07-09-2018,74.949997,75.949997,73.849998,75.199997,69.211464,3672000
10-09-2018,75.349998,75.800003,73.5,73.800003,67.922966,2481496
11-09-2018,73.949997,76.949997,73.900002,74.449997,68.521194,9600604
12-09-2018,74.800003,74.949997,72.900002,74,68.107033,3114148
14-09-2018,74.150002,76.5,74.150002,76.199997,70.131836,3673610
17-09-2018,75.949997,78.699997,75.099998,77.900002,71.696457,4917413
18-09-2018,77.900002,78.949997,74.050003,74.599998,68.659256,5822581
19-09-2018,75.25,77.349998,74.800003,75.550003,69.533607,5377830
21-09-2018,75.550003,76.5,68.25,72.900002,67.094627,11584620
24-09-2018,72.800003,72.900002,68.099998,69.099998,63.59724,5131356
25-09-2018,69,71.300003,68,70.300003,64.701691,6281761
26-09-2018,70.699997,70.949997,68.900002,70.25,64.655663,3273684
27-09-2018,70.050003,70.650002,68.199997,68.599998,63.137054,3697390
28-09-2018,69.099998,69.349998,65.5,65.849998,60.606052,4314947
01-10-2018,66.449997,68.400002,64.800003,67.949997,62.538818,5836832
03-10-2018,67.699997,69.25,66.349998,67.5,62.124657,3650280
04-10-2018,66.900002,68,66.099998,66.849998,61.526421,2925150
05-10-2018,67.5,67.5,62.299999,62.849998,57.844955,3751740
08-10-2018,62.849998,65.300003,60.349998,61.5,56.602463,4837741
09-10-2018,61.950001,62.400002,59.799999,60.950001,56.096264,4969265
10-10-2018,61.299999,65.449997,61.25,65,59.823746,5665257
11-10-2018,62.799999,63.900002,61.599998,62.25,57.292744,5043513
12-10-2018,63.099998,72.099998,62.950001,68.849998,63.367153,29093448
15-10-2018,69.949997,71.599998,68.800003,71.25,65.576027,11621446
16-10-2018,71.550003,74.050003,70.5,73.800003,67.922966,11095793
17-10-2018,74.25,74.599998,71.699997,72.550003,66.772507,10862420
19-10-2018,72,72.400002,69.300003,70.150002,64.563629,4497227
22-10-2018,70.800003,71.400002,68.800003,69.599998,64.057426,7954462
23-10-2018,69.300003,69.900002,67.949997,69.449997,63.919361,4377235
24-10-2018,69.599998,70.900002,68.5,69.25,63.735298,2743564
25-10-2018,68.800003,69.900002,67.550003,69,63.505211,9727241
26-10-2018,68.900002,70.75,68,68.900002,63.41317,5515389
29-10-2018,69.199997,86.099998,68.349998,77.599998,71.420349,44673883
30-10-2018,78.5,80.050003,76.650002,77.75,71.558403,17409930
31-10-2018,78.199997,79,74.650002,76.550003,70.453972,9638641
01-11-2018,76.300003,77.699997,75.300003,76.349998,70.269882,9074632
02-11-2018,77.199997,77.400002,75.300003,76,69.947762,7177611
05-11-2018,74.900002,75.849998,73.25,75.300003,69.303513,4561329
06-11-2018,75.449997,77.099998,75,75.650002,69.625641,4673161
07-11-2018,76.449997,76.5,75.5,75.949997,69.901733,437631
09-11-2018,76.449997,77.099998,75,75.900002,69.855736,8564873
12-11-2018,75.849998,76.400002,74.150002,74.550003,68.613235,3131624
13-11-2018,74.050003,76.5,73.099998,76.050003,69.99379,5609725
14-11-2018,76.300003,78.75,75.5,77.949997,71.74247,5642238
15-11-2018,78,78.400002,75.900002,76.699997,70.592018,3328106
16-11-2018,76.800003,77.400002,75.099998,76.800003,70.684059,4743419
19-11-2018,76.900002,77.800003,75.800003,77.349998,71.190254,5660440
20-11-2018,77.349998,78.849998,76.349998,78.300003,72.064606,10567258
21-11-2018,78.099998,79.099998,76.75,78.150002,71.926552,4999835
22-11-2018,77.75,78.25,74.5,74.900002,68.935371,4807716
26-11-2018,75.5,76.400002,74.449997,75.550003,69.533607,4950029
27-11-2018,75.650002,76.199997,74.5,75.650002,69.625641,4127732
28-11-2018,76.099998,76.099998,73.849998,74.400002,68.475182,3949157
29-11-2018,74.900002,75.75,73.400002,75.199997,69.211464,14742072
30-11-2018,75.199997,76.5,73.75,76.099998,70.039795,8135493
03-12-2018,76.900002,83.150002,76.75,82.550003,75.976158,29213251
04-12-2018,82.550003,83.849998,80.699997,81.5,75.009766,9652045
05-12-2018,80.75,81.5,79.900002,80.449997,74.043388,4817088
06-12-2018,80.199997,80.199997,78.800003,79.400002,73.077011,4685342
07-12-2018,80,81.150002,78.349998,79.449997,73.123024,5677506
10-12-2018,78.5,79.300003,76.300003,77.650002,71.466362,3040723
11-12-2018,76.099998,80.150002,75.849998,79.150002,72.846916,3917069
12-12-2018,79.349998,79.949997,77.75,79.099998,72.800896,4227632
13-12-2018,79.25,81.300003,77.5,78.699997,72.432747,5535207
14-12-2018,78.75,79.849998,78.150002,79.300003,72.984962,1828782
17-12-2018,79.599998,80.900002,77.400002,77.900002,71.696457,3358110
18-12-2018,77.75,78.949997,77.449997,78.650002,72.386726,3915779
19-12-2018,78.800003,80.300003,78.599998,79.5,73.169037,3721346
20-12-2018,76.050003,80.900002,76.050003,80.25,73.859314,9768078
21-12-2018,80.5,80.650002,76.050003,76.449997,70.361931,7243377
24-12-2018,76.800003,78.650002,76.099998,76.800003,70.684059,5132728
26-12-2018,76.599998,76.699997,74.849998,75.949997,69.901733,4017872
27-12-2018,76.699997,77.699997,75.5,77,70.868126,12997320
28-12-2018,77.150002,77.849998,76.800003,77.099998,70.960159,3477676
31-12-2018,77.349998,78,76.099998,76.800003,70.684059,3602334
01-01-2019,77,77.25,76.300003,76.699997,70.592018,2153622
02-01-2019,76.800003,76.949997,74.400002,74.849998,68.889343,2504768
03-01-2019,76,76.25,73.849998,74.199997,68.291107,4583837
04-01-2019,74.300003,75.550003,73.699997,75.050003,69.073418,3170169
07-01-2019,75.449997,75.75,74.25,74.699997,68.751282,1691362
08-01-2019,74.75,75.5,74.550003,74.949997,68.981377,1684121
09-01-2019,75.099998,75.5,73.849998,74.349998,68.429153,2006348
10-01-2019,74.25,75.099998,73.900002,74.900002,68.935371,1704653
11-01-2019,75.099998,75.25,73.800003,75,69.02739,3214817
14-01-2019,75,75,73.699997,74.300003,68.383141,3702534
15-01-2019,74.5,75.25,74.150002,75.050003,69.073418,3099444
16-01-2019,75,76.949997,74.5,76.5,70.407951,4222858
17-01-2019,76.349998,76.949997,74.949997,76,69.947762,4496763
18-01-2019,76,76.449997,75.150002,76,69.947762,4009644
21-01-2019,76,77.199997,75.449997,75.949997,69.901733,5188679
22-01-2019,75.900002,77.5,74.900002,76.349998,70.269882,4074882
23-01-2019,77,77.949997,74.849998,75.199997,69.211464,5394325
24-01-2019,75.300003,75.75,74.300003,74.550003,68.613235,3700318
25-01-2019,74.699997,75.300003,73.449997,73.949997,68.061012,3724093
28-01-2019,73.949997,73.949997,69.650002,70.949997,65.299911,5766908
29-01-2019,68.5,72.400002,68.5,71.050003,65.391953,12562431
30-01-2019,71.199997,71.5,67.900002,68.150002,62.7229,4846733
